Wall time,Step,Value
1777091191.414019,254,5329.25537109375
1777091195.590577,255,2222.66552734375
1777091203.7925613,257,3227.021240234375
1777091207.5368457,258,4074.82373046875
1777091214.4509306,259,4682.1787109375
1777091219.4151528,260,3726.681884765625
1777091227.0078027,262,2249.17529296875
1777091230.1043627,263,2219.942626953125
1777091254.1125019,268,5104.68017578125
1777091263.940685,270,3622.984619140625
1777091270.464854,271,2314.509765625
1777091288.586448,274,3884.98681640625
1777091293.9971611,275,3728.32080078125
1777091301.184898,276,2259.557373046875
1777091308.6037233,278,4041.407470703125
1777091313.5445163,279,5010.83154296875
1777091318.0570614,280,3988.1708984375
1777091327.8264506,281,3720.62548828125
1777091330.3562622,282,2057.003662109375
1777091339.37307,283,2367.799072265625
1777091341.751362,284,2088.21484375
1777091347.379988,285,2829.515625
1777091354.5599446,287,4439.232421875
1777091360.462186,288,4764.357421875
1777091368.756445,290,2114.189208984375
1777091374.8515317,291,3132.449951171875
1777091397.805941,295,6439.4765625
1777091403.2624547,296,2806.46875
1777091412.880961,297,2414.228759765625
1777091428.3365571,298,5820.24365234375
1777091438.7188969,299,4541.6611328125
1777091475.5988379,300,2351.642822265625
1777091490.4425135,304,3215.1708984375
1777091493.7576585,305,2481.126220703125
1777091500.066556,306,6706.55908203125
1777091508.3454888,307,2237.521728515625
1777091511.6826277,308,5498.3505859375
1777091525.9141765,309,3015.2705078125
1777091531.3906214,311,3414.23095703125
1777091534.9171786,312,3763.6298828125
1777091539.3073618,313,5268.115234375
1777091544.6306088,314,3262.81591796875
1777091547.0096307,315,2159.291259765625
1777091553.8155391,316,4566.734375
1777091560.1192071,318,3453.80810546875
1777091566.5696597,319,2247.681884765625
1777091570.7889402,320,2149.02490234375
1777091578.9807413,321,2015.901123046875
1777091582.00596,322,3533.149169921875
1777091591.6701448,324,3541.77734375
1777091604.332796,327,3408.718017578125
1777091617.9173706,329,2453.54833984375
1777091620.3826082,330,2121.18701171875
1777091625.4171593,331,5227.26953125
1777091629.6540222,332,3264.279052734375
1777091634.1413925,333,6159.30859375
1777091646.3803072,337,2605.087646484375
1777091650.4193108,338,3252.5771484375
1777091658.2202783,340,4715.08837890625
1777091668.5657701,342,2480.656494140625
1777091672.891953,343,3963.621826171875
1777091678.1987576,344,2181.6357421875
1777091685.0766041,345,2081.661376953125
1777091691.6245415,346,2004.3399658203125
1777091700.162123,348,6425.16943359375
1777091704.131152,349,3309.960205078125
1777091745.1335278,350,3910.400146484375
1777091753.871128,352,3152.831787109375
1777091757.1216722,353,2499.273193359375
1777091761.194035,354,2349.31005859375
1777091762.9509044,355,2203.844970703125
1777091769.1921167,357,4116.57177734375
1777091774.3422863,358,3146.93896484375
1777091788.429743,360,2204.0234375
1777091796.060288,361,2115.298828125
1777091801.1698868,362,2053.339111328125
1777091808.4678833,363,4775.29833984375
1777091811.6375995,364,2706.743896484375
1777091815.8835104,365,2261.04248046875
1777091824.3557098,366,2237.074462890625
1777091827.3696375,367,2151.58251953125
1777091830.3347583,368,1860.4959716796875
1777091835.761478,369,3238.03125
1777091865.0508025,373,3321.1064453125
1777091873.3416512,374,1901.7386474609375
1777091880.538806,375,2490.34716796875
1777091890.4758506,377,4356.46923828125
1777091893.1785192,378,1859.8642578125
1777091927.2828505,382,2132.869384765625
1777091941.370139,384,2298.638916015625
1777091952.1173844,385,2467.449462890625
1777091953.8601906,386,2177.71533203125
1777091972.2008655,389,2906.59033203125
1777091976.4183283,390,3063.286865234375
1777091979.792504,391,4605.59765625
1777091987.4566581,392,4283.8232421875
1777091995.8815367,393,2349.679443359375
1777091998.8464344,394,2462.68408203125
1777092004.148154,395,2316.69384765625
1777092009.3748105,396,3203.712890625
1777092011.5787892,397,4050.6201171875
1777092013.9026566,398,4824.466796875
1777092021.8055935,399,4048.62548828125
1777092055.7899277,400,2342.859375
1777092061.5950181,401,3651.8154296875
1777092064.860762,402,3336.2158203125
1777092075.1236668,404,2447.2216796875
1777092086.6601434,406,2159.54541015625
1777092088.9199696,407,4150.41015625
1777092099.4832644,408,2671.255859375
1777092104.780075,409,3204.517578125
1777092114.4093604,412,5773.4814453125
1777092117.3515627,413,2612.657958984375
1777092122.2801247,414,4303.31396484375
1777092125.5598156,415,2177.232177734375
1777092148.0388196,418,2142.29052734375
