env_type,robot_x,robot_y,robot_theta,has_expert_label,expert_confidence,ctrlnums, controlGraph, robot_positions,corridor_width,front_clearance,left_clearance,right_clearance,obstacle_density,sector_0_min,sector_1_min,sector_2_min,sector_3_min,sector_4_min,sector_5_min,sector_6_min,sector_7_min,sector_0_avg,sector_1_avg,sector_2_avg,sector_3_avg,sector_4_avg,sector_5_avg,sector_6_avg,sector_7_avg
open_space,1.9,-6.7,3.06049,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,4.9,1.7,2.7,2.2,0.305556,1.7,2.2,10,10,10,6.5,2.7,1.7,1.83111,4.12195,10,10,10,7.64,5.09111,1.99111
open_space,11,-13.3,3.50669,0,0,3,,,16.4,7.1,10,6.4,0,7.1,6.4,6.8,8.7,9.3,10,10,10,8.20769,6.57333,8.325,8.93556,9.64,10,10,10
open_space,11.2,-4,1.6635,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.9,3.8,5,5.9,0,3.8,5.9,10,10,10,8.5,5,3.8,4.44889,7.48889,10,10,10,8.91892,7.52444,4.11333
open_space,13.1,-8.1,0.996387,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.7,6.7,6.6,8.1,0,7.9,8.1,10,10,10,7.9,6.6,6.7,8.27111,8.82963,10,10,10,8.85,6.91333,8.08095
open_space,19.3,-12.2,1.64825,0,0,3,,,10.4,0.6,0.4,10,0.461111,10,10,10,5.9,0.5,0.4,0.4,0.6,10,10,10,8.13333,1.20444,0.426667,0.451111,1.61026
open_space,13.2,-16,4.87342,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.9,3.7,4.6,6.3,0,3.7,6.3,6.6,10,10,10,4.6,3.7,4.52667,6.74667,7.71463,10,10,10,6.3875,3.91556
open_space,15.9,-6.1,1.46255,0,0,3,,,11.4,4.9,3.8,7.6,0,5.9,7.6,10,10,6.2,3.8,3.8,4.9,6.32,8.6125,10,10,7.6625,4.54,4.06667,6.07556
open_space,14.6,-11.7,3.80465,0,0,3,,,18,8.1,10,5.1,0,8.1,8,5.1,5.1,6.5,10,10,10,8.79,8.43111,6.15333,5.43556,7.84545,10,10,10
open_space,2,-8.8,3.7492,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.7,1.8,1.8,9.9,0.294444,2.2,9.9,10,10,8.8,3.2,1.8,1.8,3.90667,9.9,10,10,9.29048,6.79333,2.24889,1.88444
open_space,4.2,-13.3,5.11857,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.3,6.4,4,10,0,7,10,10,10,4.3,4,4.3,6.4,8.15,10,10,10,6.10444,4.10222,5.83556,6.56667
open_space,5.9,-2.3,1.84974,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,6.7,2.1,2.4,4.3,0.25,2.2,4.3,5.9,10,10,8,2.4,2.1,2.81778,5.62667,7.29,10,10,8.9,3.85333,2.16889
open_space,15.2,-12.9,0.339302,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15,4.5,5,10,0,4.8,10,10,10,7.6,6.8,5,4.5,6.44,10,10,10,8.5619,6.99556,6.62889,4.62222
open_space,2.1,-1.6,6.03405,0,0,3,,,9,2.8,2.2,1.4,0.561111,2.8,1.4,1.4,1.6,1.9,2.2,7.6,10,4.70455,1.85111,1.44222,2.00667,1.96444,3.55778,8.5,10
open_space,12,-19.5,4.72622,0,0,3,,,0.6,0.2,0.3,0.3,0.483333,0.2,0.3,7.7,10,10,10,0.3,0.2,0.208889,1.00889,8.43,10,10,10,0.75,0.206667
open_space,4.1,-3.9,2.18114,0,0,3,,,7.7,3.7,3.8,3.9,0,4,3.9,4.7,10,10,6.6,3.8,3.7,4.57333,4.09556,6.53636,10,10,7.96923,4.62889,3.88667
open_space,18.8,-17.5,5.0677,0,0,3,,,3.3,1,2.4,0.9,0.569444,1,0.9,1,2.1,10,6.5,2.4,2.2,1.44,0.915556,1.29111,3.96,10,7.81429,3.58222,2.25556
open_space,11.7,-11.7,3.43774,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18,9.1,10,8,0,9.1,8,8.4,8,8.4,10,10,10,9.53333,8.26,9.19667,8.26,9.05238,10,10,10
open_space,6.1,-11.5,0.972466,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.2,10,8.3,5.9,0,10,7.2,5.9,6,8.2,8.3,10,10,10,8.32632,6.20889,7.35333,8.63333,8.98,10,10
open_space,7,-14.7,3.81099,0,0,3,,,11.9,5,6.9,5,0,5,5,6.4,10,10,10,6.9,6.8,6.00667,5.33778,7.75,10,10,10,7.89,7.25111
open_space,14.1,-7.3,0.855536,0,0,3,,,12.7,5.6,5.6,7.1,0,7.1,7.1,10,10,10,7.5,5.6,5.6,7.72667,8.06667,10,10,10,8.6,6.11556,6.47333
open_space,16.7,-9.1,3.1485,0,0,3,,,18.9,10,4.3,4.3,0,10,10,4.3,3,3,4.3,8.9,10,10,10,6.225,3.36,3.35333,7.24444,9.26429,10
open_space,19.5,-9,0.395197,1,1,3,0|1|1；0|0|0；0|0|0,0|0；1|0；2|0,0.6,0.2,0.2,0.4,0.483333,0.2,0.4,9.5,10,10,0.5,0.2,0.2,0.273333,5.25778,9.75714,10,10,1.25238,0.275556,0.2
open_space,14.9,-10.8,4.19657,0,0,3,,,15.6,8.9,10,4.8,0,8.9,5.6,4.8,5,9.7,10,10,10,9.17674,7.88444,4.97556,6.40889,9.85,10,10,10
open_space,18.5,-17.1,5.0358,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,4.1,1.3,2.9,1.2,0.513889,1.3,1.2,1.3,2.6,10,8.5,2.9,2.6,1.96222,1.22444,1.67333,4.565,10,9.03333,4.44222,2.67556
open_space,16.3,-16.8,1.73437,0,0,3,,,13.4,5.8,3.4,3.6,0.0611111,10,10,3.6,2.9,2.9,3.4,3.4,5.8,10,10,5.48108,3.06667,3.51778,3.59556,4.16667,7.5
open_space,12,-18.7,4.07159,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,8.5,1,7.5,1,0.394444,1,1,1.6,7.8,10,10,7.5,1.3,1.05778,1.20222,4.63333,8.56562,10,10,8.1,2.45778
open_space,3.1,-7,2.41584,0,0,3,,,9.7,2.9,6.8,2.9,0.0611111,2.9,2.9,4.3,10,10,9.2,6.8,3.9,3.17556,3.33111,6.33846,10,10,9.54,7.46,5.99556
open_space,17.8,-6.3,3.09926,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.1,8.3,2.6,2.8,0.277778,10,10,2.8,1.9,1.9,2.6,6.1,8.3,10,10,4.76129,2.17778,2.08,4.54,6.69111,9.07273
open_space,2,-13.6,4.85894,0,0,3,,,11.8,3,1.8,10,0.294444,6.2,10,10,10,2.3,1.8,1.8,3,7.39556,10,10,10,4.12326,1.91111,2.17111,5.23111
open_space,15,-19.4,6.11919,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,6.1,0.4,0.3,5.8,0.472222,1.6,5.8,10,10,0.5,0.3,0.3,0.4,4.62222,7.32963,10,10,1.50588,0.355556,0.304444,0.622222
open_space,6.2,-4.1,0.652767,0,0,3,,,13.9,3.9,10,3.9,0,3.9,3.9,4.9,6,7.5,10,10,6.5,4.74,4.14222,6.16,6.37556,8.61765,10,10,7.9
open_space,1.4,-19.1,3.15166,1,1,3,0|1|1；0|0|0；0|0|0,0|0；1|0；2|0,2.3,0.8,1.7,0.6,0.655556,0.8,0.6,0.6,0.8,10,10,1.7,1.2,1.14222,0.662222,0.664444,2.1381,10,10,3.34737,1.33556
open_space,16.1,-19.2,0.137688,0,0,3,,,6.4,0.8,0.5,5.9,0.45,3.6,5.9,10,3.8,0.6,0.5,0.5,0.8,4.33111,7.54118,10,5.84,1.21333,0.526667,0.588889,2.16889
open_space,3,-11.9,4.64432,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.8,3.7,2.8,10,0.102778,7.8,10,10,10,4.3,2.8,2.8,3.7,8.42955,10,10,10,6.316,3.26222,3.03556,6.15778
open_space,11.2,-15.3,3.55067,0,0,3,,,14.4,4.8,10,4.4,0,4.8,4.4,4.8,8.5,9.3,10,10,10,6.42857,4.51111,6.69111,8.72444,9.61111,10,10,10
open_space,1.9,-11.2,6.21351,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18.5,10,2.2,2.6,0.308333,10,10,2.6,1.7,1.7,2.2,8.5,10,10,10,4.60323,1.97778,1.84,4.58222,8.92973,10
open_space,13.9,-0.5,6.22685,0,0,3,,,9.2,0.4,8.9,0.3,0.472222,0.4,0.3,0.3,0.4,4.5,10,8.9,5.8,1.75333,0.333333,0.317778,0.882222,5.5,10,9.35,6.72444
open_space,6.3,-5.1,1.72245,0,0,3,,,12.2,4.9,6.1,6.1,0,5,6.1,6.2,10,10,10,6.1,4.9,5.94667,6.48222,7.42222,10,10,10,7.6125,5.20889
open_space,6.1,-7,1.22406,0,0,3,,,16.3,6.8,10,5.9,0,6.8,6.3,5.9,6.5,10,10,10,7.3,6.98,7.61778,6.06,7.86,10,10,10,8.32963
open_space,18.3,-19.5,3.59606,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,10.2,0.2,4.2,0.2,0.666667,0.2,0.2,0.2,0.5,1.6,4.2,10,0.4,0.26,0.2,0.295556,1.24222,2.28667,6.28333,10,1.348
open_space,6.2,-0.9,4.31125,0,0,3,,,11.7,6.5,0.8,1.9,0.430556,10,10,1.9,0.8,0.7,0.8,1.7,6.5,10,10,3.82222,1.07556,0.704444,1.03556,4.89556,7.77187
open_space,2,-6.9,2.01825,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,8.9,1.9,7.1,1.8,0.294444,1.9,1.8,2,5.3,10,10,7.1,4.2,2.60667,1.84444,2.92444,7.14,10,10,8.21429,6.45778
open_space,4.8,-12.8,5.24664,0,0,3,,,15.3,6.9,4.6,10,0,8,10,10,9.3,4.8,4.6,5.3,6.9,8.89412,10,10,9.6,6.13111,4.76444,6.93778,7.14889
open_space,9.7,-2.6,0.834346,0,0,3,,,12.4,2.4,10,2.4,0.2,2.4,2.4,3.5,9.5,10,10,10,3.3,2.63778,2.74,6.96889,9.7,10,10,10,5.67297
open_space,9.6,-14.4,4.40723,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.4,5.3,9.4,6,0,5.3,6,10,10,10,9.9,9.4,5.6,5.45556,7.42581,10,10,10,9.96667,9.59231,7.0475
open_space,8.1,-14.6,2.42991,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.8,7.9,10,5.1,0,7.9,6.8,5.1,5.1,7.8,10,10,10,8.49762,8.22889,5.56222,5.91111,8.74545,10,10,10
open_space,6.6,-8,1.275,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.7,7.8,10,6.4,0,7.8,6.7,6.4,7.2,10,10,10,8.2,8.04,8.30444,6.59778,8.34348,10,10,10,8.94545
open_space,7.5,-17.3,0.329053,0,0,3,,,12.5,5.4,2.4,8.2,0.2,10,10,8.2,7.3,2.7,2.4,2.5,5.4,10,10,8.97647,7.51556,4.06444,2.46667,3.38222,7.12308
open_space,9.6,-1.2,3.5204,0,0,3,,,11.1,2.5,1,10,0.394444,10,10,10,2.7,1.1,1,1.1,2.5,10,10,10,4.86875,1.56,1.02,1.48,7.48667
open_space,17.2,-12.1,3.28625,0,0,3,,,17.6,9.6,4.1,3.1,0.180556,9.6,7.6,3.1,2.5,2.5,4.1,10,10,9.8,8.09111,5.37111,2.65778,3.02222,6.1087,10,10
open_space,14.3,-8.6,3.72217,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,20,10,8.4,5.5,0,10,10,5.5,5.4,6.4,8.4,10,10,10,10,6.92444,5.64,8.41778,8.77333,10,10
open_space,5.7,-4.3,3.8248,0,0,3,,,15.3,5.5,4.1,10,0,7.1,10,10,6.6,4.1,4.1,5.3,5.5,8.25556,10,10,8.04,4.88444,4.39556,5.97556,5.90222
open_space,3.5,-3.9,4.27012,0,0,3,,,13.3,3.5,3.3,10,0,7.6,10,10,4.1,3.7,3.7,3.3,3.5,8.67143,10,10,5.93488,3.80222,4.25556,3.38889,4.73778
open_space,16.9,-7.6,5.33234,0,0,3,,,12.8,2.8,10,2.8,0.102778,2.8,2.8,3.4,7.4,9.1,10,10,4.9,3.47556,2.94444,5.53556,7.80222,9.525,10,10,6.73684
open_space,4.4,-6.4,1.65419,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.4,5.6,8.2,4.2,0,5.6,4.2,4.2,6.5,10,10,8.2,6.2,6.54889,4.56444,4.88667,7.875,10,10,8.99091,6.73556
open_space,11.7,-3.9,2.44737,0,0,3,,,13.7,3.7,3.7,10,0,5.8,10,10,10,8,4.9,3.7,3.7,7.41579,10,10,10,8.55476,7.20222,4.00444,4.32667
open_space,5.6,-16.3,6.16735,0,0,3,,,13.4,4.3,3.4,8.9,0,10,10,8.9,5.4,5.4,3.4,3.4,4.3,10,10,9.43333,6.48444,5.68,4.07556,3.63111,6.24242
open_space,0.9,-3.6,4.49043,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.7,0.8,0.7,6.5,0.427778,3,10,6.5,3.5,1.3,0.7,0.7,0.8,4.78889,10,7.89167,4.40889,2.75778,0.893333,0.722222,1.34667
open_space,4.9,-9.9,4.65419,0,0,3,,,14.7,6.3,4.7,10,0,9.8,10,10,9.7,7.2,4.7,4.7,6.3,9.85882,10,10,9.84545,9.18437,5.44667,5.12222,8.38333
open_space,1.2,-9.8,6.11796,0,0,3,,,15.6,10,1.2,1.7,0.394444,10,9.8,1.7,1,1,1.2,5.8,10,10,9.88571,5.61556,1.23111,1.04889,2.20444,9.35,10
open_space,3.7,-14.8,3.00442,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.3,3.5,5.9,4.4,0,3.5,4.4,4.9,6.1,10,10,5.9,3.5,3.71111,5.22,5.20222,7.5875,10,10,7.43125,4.26667
open_space,5.9,-11.7,5.96923,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18,9,6.4,10,0,10,10,10,6,5.7,6.4,8,9,10,10,10,7.3973,5.86222,8.17556,8.23111,9.44545
open_space,11.7,-5.6,0.0702685,0,0,3,,,15.4,7.2,10,5.4,0,7.2,5.4,5.4,8.2,10,10,10,8,8.45778,5.89556,6.24667,8.98889,10,10,10,8.58049
open_space,4.4,-16.3,3.72243,0,0,3,,,7.7,3.5,4.3,3.4,0,3.5,3.4,4.1,10,10,7.8,4.3,4.2,4.26222,3.54889,5.96316,10,10,8.7125,5.37556,4.38667
open_space,0.3,-11,1.98722,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,10.1,0.1,10,0.1,0.494444,0.1,0.1,0.1,0.2,9.5,10,10,0.2,0.115556,0.1,0.117778,5.01111,9.74286,10,10,0.547826
open_space,12,-1.6,2.87759,0,0,3,,,11.4,1.6,1.4,10,0.347222,5.2,10,10,8,2.8,1.5,1.4,1.6,7.025,10,10,8.78333,6.32667,1.88,1.44,2.54
open_space,18.8,-18.4,3.37103,0,0,3,,,11.3,1.5,1.7,1.1,0.630556,1.5,1.3,1.1,0.9,0.9,1.7,10,6,2.6,1.34889,1.33778,0.931111,1.14444,3.35185,10,7.28
open_space,8.1,-12.4,5.75623,0,0,3,,,17.3,7.5,7.3,10,0,10,10,10,9.2,7.9,8.2,7.3,7.5,10,10,10,9.6,8.2,9.0027,7.57778,8.47241
open_space,2.4,-8.9,3.60499,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,9.1,2.2,2.3,6.8,0.233333,2.5,6.8,10,10,9.2,5,2.3,2.2,3.66889,8.24286,10,10,9.57273,8.20889,3.13556,2.25778
open_space,16.6,-4.3,0.908383,0,0,3,,,7.2,3.1,3.1,4.1,0,4.1,4.1,6.6,10,10,4,3.1,3.1,4.38667,4.89333,8.06667,10,10,5.90882,3.31778,3.69111
open_space,10.1,-3.3,2.46778,0,0,3,,,13.1,3.1,3.1,10,0,4.9,10,10,10,9.6,4,3.1,3.1,8.1027,10,10,10,9.70435,6.88864,3.33333,3.66667
open_space,2.9,-6.7,1.82528,0,0,3,,,10.3,3.2,7.6,2.7,0.133333,3.2,2.7,2.8,5.3,10,10,7.6,6.5,4.85556,2.8,3.54444,7.13125,10,10,8.63158,6.75111
open_space,12.7,-18.3,4.34556,0,0,3,,,5,1.4,3.5,1.5,0.347222,1.4,1.5,3.8,7.7,10,10,3.5,1.5,1.43111,2.17556,6.65778,8.58636,10,10,5.64375,2.08667
open_space,1.7,-5.7,5.67757,0,0,3,,,9.4,10,1.5,5.5,0.333333,10,6.8,5.5,1.8,1.5,1.5,2.6,10,10,8.07727,5.8,3.22,1.57556,1.84889,4.63704,10
open_space,18.2,-18.6,5.7294,1,1,3,0|1|1；0|0|0；0|0|0,0|0；1|0；2|0,2.6,1.1,1.1,1.5,0.608333,1.5,1.5,2.8,10,5,1.3,1.1,1.1,1.55556,1.92667,4.86667,10,6.88571,2.17778,1.14,1.39778
open_space,2.6,-0.5,2.83697,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,3,0.3,0.3,2.7,0.586111,0.9,2.7,7.9,10,0.6,0.3,0.3,0.3,2.18222,4.1,8.65,10,1.83077,0.397778,0.3,0.48
open_space,19.5,-19.2,5.74772,0,0,3,,,0.7,0.2,0.5,0.2,0.716667,0.2,0.2,0.3,10,2,0.6,0.5,0.2,0.2,0.237778,0.99,10,3.77273,0.931111,0.511111,0.331111
open_space,10.6,-11,5.99097,0,0,3,,,18.7,9.1,8.7,10,0,9.1,10,10,10,10,9.1,8.7,9.6,9.32857,10,10,10,10,9.52308,8.97333,9.81
open_space,19.6,-13.3,2.12827,0,0,3,,,10.1,0.3,0.1,6.6,0.494444,10,10,6.6,0.1,0.1,0.1,0.1,0.3,10,10,7.78649,2.30889,0.1,0.1,0.137778,0.738462
open_space,19,-18.2,4.7385,0,0,3,,,2.8,1,2.1,0.7,0.630556,1,0.7,0.7,1,10,10,2.1,1.5,1.38667,0.766667,0.78,2.3225,10,10,3.98947,1.66222
open_space,6,-5.4,1.51195,0,0,3,,,13.8,5.2,8,5.8,0,5.2,5.8,5.8,7.7,10,10,8,5.2,5.66444,6.58,6.31778,8.72857,10,10,8.84,6.02889
open_space,7.7,-14.4,2.69542,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.9,7.5,10,5.3,0,7.5,5.9,5.3,5.6,10,10,10,8.4,7.71333,7.61778,5.45111,7.07692,10,10,10,9.1
open_space,16.4,-15.1,5.00281,0,0,3,,,8.6,3.8,5.3,3.3,0,3.8,3.3,3.4,6.9,10,10,5.3,4.6,4.77333,3.40444,4.49111,8.2,10,10,6.91471,4.74889
open_space,4.8,-7.2,5.09053,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.9,10,4.6,7.7,0,10,10,7.7,7,5,4.6,4.9,10,10,10,8.62727,7.18444,6.67111,4.72,6.59524,10
open_space,5.1,-5.4,5.94793,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.5,10,5.4,5.2,0,10,5.5,5.2,5.2,4.9,5.4,10,10,10,7.02564,5.34222,6.10889,5.03556,7.05556,10,10
open_space,5.4,-14,1.48157,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.2,8.3,7.4,5.2,0,8.3,5.2,5.2,5.7,5.7,7.4,10,10,8.975,6.14,5.60444,6.52889,6.14,8.48125,10,10
open_space,13.5,-16.3,3.85637,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.4,3.4,10,3.4,0,3.4,3.4,4.5,6.2,8.2,10,10,5.3,3.96889,3.68444,6.04222,6.72222,9.025,10,10,7.04762
open_space,9.2,-12.1,2.59414,0,0,3,,,19,9,10,7.6,0,9,9,7.6,7.8,10,10,10,10,9.255,9.52273,7.92,8.66786,10,10,10,10
open_space,14.4,-7,0.383531,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.6,5.3,5.8,6.8,0,5.7,6.8,7.3,10,10,10,5.8,5.3,7.14444,6.98,8.37692,10,10,10,7.30286,5.44
open_space,2.4,-14.6,1.27216,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.3,4.8,5.8,2.2,0.236111,4.8,2.3,2.2,2.5,5.1,5.8,10,10,6.7,3.05556,2.26222,3.69333,5.25556,7.26562,10,10
open_space,13.8,-7.9,1.17667,0,0,3,,,14.2,6.4,5.9,8.3,0,7.7,8.3,10,10,10,6.4,5.9,6.4,7.90444,9.02778,10,10,10,7.75484,6.05333,8.02
open_space,14.8,-11.3,5.69399,0,0,3,,,13.4,4.9,8.4,5,0,4.9,5,8.8,10,10,10,8.4,6,5.14444,6.15556,9.28,10,10,10,8.79545,8.09111
open_space,19.1,-17.3,0.933672,0,0,3,,,10.6,0.6,0.6,10,0.569444,1,10,10,3,2.4,0.7,0.6,0.6,2.40882,10,10,4.88205,2.54889,1.34667,0.628889,0.713333
open_space,6.8,-19.4,0.554983,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,10.3,1.1,0.3,6.8,0.472222,10,10,6.8,0.5,0.3,0.3,0.3,1.1,10,10,7.92857,3.23778,0.371111,0.3,0.544444,2.525
open_space,2.6,-3.1,2.94496,0,0,3,,,5.8,2.4,2.9,2.9,0.258333,2.4,2.9,10,10,5.3,3,2.9,2.5,2.50444,4.74419,10,10,7.13529,3.68667,3.02889,2.99111
open_space,4.3,-1.4,6.25193,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.2,1.8,5.6,1.2,0.369444,1.8,1.2,1.2,1.6,4.1,5.6,10,10,3.52222,1.36222,1.31556,2.96,4.51111,7.2087,10,10
open_space,8.9,-14.6,4.82656,0,0,3,,,14.8,5.1,6.6,8.2,0,5.1,8.2,10,10,10,8.7,6.6,5.1,6.04889,9.03333,10,10,10,9.05,8.64667,5.47556
open_space,11.6,-18.5,2.44213,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.6,10,8.1,1.2,0.369444,10,1.6,1.2,1.2,1.8,8.1,10,10,10,3.27442,1.29778,1.39111,4.71778,8.78437,10,10
open_space,9.8,-1.5,0.724774,0,0,3,,,11.2,1.3,9.9,1.3,0.355556,1.3,1.3,1.7,9.6,10,10,9.9,2,1.49778,1.40667,3.89111,9.71429,10,10,9.96667,5.34
open_space,3,-15.1,4.77909,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,9.8,4.2,2.8,7,0.102778,4.6,7,10,10,3.8,2.8,2.8,4.2,5.31333,8.28,10,10,5.66562,3.05556,3.22667,4.79111
open_space,10.2,-7.2,0.621325,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.7,7.1,9.7,7,0,7.1,7,8.6,10,10,10,9.7,9.5,8.12778,7.37778,9.22727,10,10,10,9.83333,9.63103
open_space,9.5,-16.6,5.04346,0,0,3,,,10.5,3.1,3.5,7,0,3.3,7,10,10,10,9.3,3.5,3.1,4.38444,8.28889,10,10,10,9.50732,5.24,3.18444
open_space,15,-15.2,1.4064,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.7,5.8,4.7,7.9,0,10,10,7.9,4.6,4.5,4.8,4.7,5.8,10,10,8.86667,5.59111,4.74,5.52222,4.95556,7.32963
open_space,17.7,-5.1,2.65264,0,0,3,,,14.2,5.1,2.1,7.1,0.263889,10,10,7.1,2.3,2,2.1,4.2,5.1,10,10,8.18,3.55556,2.06222,2.72444,4.94222,6.70444
open_space,12.3,-17.3,5.86757,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.3,2.6,2.4,7.9,0.2,5.9,7.9,10,10,6.9,2.6,2.4,2.6,7.41333,8.77727,10,10,8.11429,3.83111,2.46,3.53778
open_space,11.6,-5.6,3.21699,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.4,8.3,5.4,10,0,10,10,10,8.1,7.2,5.4,5.4,8.3,10,10,10,8.635,8.53111,5.88,6.26667,9.05556
open_space,6.3,-16.4,5.28529,0,0,3,,,13.4,3.3,3.4,10,0,3.9,10,10,10,6.3,6.1,3.4,3.3,5.82051,10,10,10,7.5225,6.31111,4.24444,3.44
open_space,13.3,-9.4,2.94777,0,0,3,,,19.2,10,7.7,10,0,10,10,10,6.5,6.4,7.7,9.2,10,10,10,10,7.72821,6.69778,9.07931,9.39429,10
open_space,13.5,-14.1,6.28084,0,0,3,,,14.3,6.2,5.6,8.7,0,6.2,8.7,10,10,8.1,5.6,5.6,6.2,6.90889,9.325,10,10,8.95455,6.30667,6.24444,6.94889
open_space,12.9,-10.7,5.80378,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.1,6.8,9,7.1,0,6.8,7.1,10,10,10,10,9,7.7,7.01778,8.24516,10,10,10,10,9.26591,9.01379
open_space,8.1,-11.2,3.16186,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18.5,7.9,10,8.5,0,7.9,8.5,8.5,10,10,10,10,7.9,8.58421,8.97879,9,10,10,10,10,8.54615
open_space,18.6,-1.8,5.76555,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,5.4,1.1,4.3,1.1,0.602778,1.1,1.1,1.6,1.7,3.2,10,4.3,1.3,1.13111,1.44222,1.64889,2.12222,5.18095,10,6.32222,2.03778
open_space,3.8,-17.8,5.32257,0,0,3,,,11.9,1.9,1.9,10,0.280556,2.3,10,10,6.4,3.7,3.4,1.9,1.9,4.15111,10,10,7.93571,4.51111,3.7,2.37111,1.99111
open_space,18.6,-13,0.568019,0,0,3,,,6,1.1,1.1,4.9,0.383333,1.3,4.9,10,10,6.9,2.1,1.1,1.1,2.17556,6.72857,10,10,7.97143,5.04444,1.41556,1.14
open_space,9.1,-8,0.398137,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.8,8.5,10,7.8,0,8.5,7.8,8.5,8.9,9.7,10,10,10,9.15882,8.00444,9.3,9.13333,9.82,10,10,10
open_space,2.8,-9.8,3.55098,0,0,3,,,9.8,2.6,2.8,7,0.155556,2.8,7,10,10,10,6.7,2.8,2.6,4.02889,9.48148,10,10,10,9.3825,3.94889,2.66667
