Wall time,Step,Value
1777281333.9421728,307,194.9508514404297
1777281344.455991,308,203.4682159423828
1777281354.0575647,309,208.6177978515625
1777281386.1015217,312,189.45925903320312
1777281404.681238,313,195.18099975585938
1777281433.4650548,316,192.217041015625
1777281466.235591,318,197.01092529296875
1777281485.2220283,319,184.63156127929688
1777281512.8668823,322,181.96664428710938
1777281533.9500542,324,177.5225372314453
1777281592.300625,329,186.4384307861328
1777281602.4777095,330,182.84974670410156
1777281620.5044625,331,178.9290008544922
1777281631.5482004,332,175.87869262695312
1777281648.836038,333,183.79052734375
1777281701.6657696,337,169.23316955566406
1777281708.0882897,338,167.15603637695312
1777281730.7513647,340,169.43057250976562
1777281764.393683,343,169.07334899902344
1777281785.817744,344,161.6231231689453
1777281791.743887,345,164.87030029296875
1777281799.8532948,346,162.21011352539062
1777281829.9335103,348,170.5444793701172
1777281906.1921356,350,160.1902618408203
1777281914.5502748,352,180.21600341796875
1777281926.3683352,353,163.3134002685547
1777281944.6437023,354,162.6631622314453
1777281952.2290878,355,153.08010864257812
1777281978.840964,357,162.25918579101562
1777281986.0512285,358,157.24725341796875
1777282011.0342352,360,162.2041015625
1777282035.6191447,362,159.60311889648438
1777282041.2278435,363,157.9580078125
1777282044.7385929,364,150.7339324951172
1777282049.4731197,365,155.05313110351562
1777282065.5579276,366,147.22915649414062
1777282074.0154078,367,148.7703857421875
1777282084.8262486,368,145.14308166503906
1777282147.1370857,374,138.59976196289062
1777282150.9589696,375,132.51766967773438
1777282178.0802946,377,136.86361694335938
1777282182.2429392,378,142.00477600097656
1777282231.6765814,382,138.85421752929688
1777282271.8943985,385,134.83445739746094
1777282289.4908736,386,134.58193969726562
1777282337.4118094,389,136.6438751220703
1777282346.2664454,390,132.21571350097656
1777282350.9654915,391,130.90316772460938
1777282356.5510921,392,133.55921936035156
1777282379.6838317,393,131.14942932128906
1777282385.7913795,394,124.13155364990234
1777282395.15583,395,127.56375885009766
1777282402.246687,396,125.87812042236328
1777282418.8246088,397,127.69886779785156
1777282424.0257967,398,130.34877014160156
1777282440.038893,399,129.55844116210938
1777282543.3089452,401,116.18629455566406
1777282558.905271,402,122.03873443603516
1777282573.7202928,404,118.58023071289062
1777282616.54141,406,121.41460418701172
1777282652.3851638,408,119.55590057373047
1777282673.828544,409,113.16114807128906
1777282717.42275,412,111.40914154052734
1777282735.0790236,413,108.85055541992188
1777282761.1745074,414,106.3213882446289
1777282779.2340474,415,100.65654754638672
1777282840.5607724,418,98.3121566772461
1777282857.0873756,419,95.42658996582031
1777282883.493649,421,86.60285949707031
1777282900.5819485,422,82.31982421875
1777282944.8190432,425,73.04852294921875
